the_geom,the_geom_webmercator,facname,addressnum,streetname,address,city,zipcode,boro,borocode,bin,bbl,cd,nta,council,schooldist,policeprct,censtract,factype,facsubgrp,facgroup,facdomain,servarea,opname,opabbrev,optype,overagency,overabbrev,overlevel,capacity,captype,latitude,longitude,xcoord,ycoord,datasource,uid
0101000020E610000030DCA65E477C52C0E2CDF6CA655C4440,0101000020110F00001F72F97040665FC14D86F66DE2F65241,FIDELITY TRIANGLE,601,MEEKER AVENUE,601 MEEKER AVENUE,BROOKLYN,11222,BROOKLYN,3,0,3027300001,301,BK76,33,14,94,059100,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7218647312,-73.9418574909,1000366.51446,202276.670789,dpr_parksproperties,b956140c82b4521f684d219a98669bb5
0101000020E61000001C770D4D027E52C05E3C8E594A604440,0101000020110F00002E00FBCD30695FC1BDA2D8713FFB5241,DAG HAMMARSKJOLD PLAZA,833,1 AVENUE,833 1 AVENUE,NEW YORK,10017,MANHATTAN,1,1088794,1013390027,106,MN19,4,02,17,009000,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7522772426,-73.9688918804,992868.921165,213353.090018,dpr_parksproperties,b973770d060ef845f51251c067cc0055
0101000020E610000090A0D7676B7652C08E2667DA396A4440,0101000020110F0000E4AAF1994C5C5FC1B850F8B564065341,CHURCH TRIANGLE,,,,BRONX,10472,BRONX,2,0,2038180080,209,BX59,18,08,43,007800,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8298988226,-73.8503069257,1025676.12425,241667.174031,dpr_parksproperties,b0f5884a9e7d16fb4de50c5ee98ce26c
0101000020E6100000519336DF157852C0982235516C5D4440,0101000020110F0000B6314CFF205F5FC11F1F09A308F85241,PARK,,,,MIDDLE VILLAGE,11379,QUEENS,4,0,4028970045,405,QN21,29,24,104,050500,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7298763431,-73.8763363642,1018524.17744,205214.393526,dpr_parksproperties,b2d8237b2ba7fb25ac260e1bafc1f7ca
0101000020E61000001ABE67E4538152C0E54AC332AF514440,0101000020110F00009D22B9EBD36E5FC1B8F532F5E2EA5241,PARK,,,,BROOKLYN,11220,BROOKLYN,3,0,3058180004,307,BK32,38,20,72,012200,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6381673684,-74.0207468234,978491.968216,171778.639246,dpr_parksproperties,bb967c42b319c87363102337c62f8421
0101000020E610000080AA68EB598052C0991B45717A5C4440,0101000020110F0000D3E52D512B6D5FC1E3EDEB91F9F65241,DUARTE SQUARE,,,,NEW YORK,10013,MANHATTAN,1,0,0,102,MN24,1,02,1,003700,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7224949055,-74.0054897035,982728.324077,202500.961709,dpr_parksproperties,b3b142d814d6458b570f8436d32a1764
0101000020E6100000F14D8E6D0C7852C047FBBEDA19624440,0101000020110F000036D5A9F4105F5FC19473352647FD5241,JACKSON MILL GREEN,,,,EAST ELMHURST,11369,QUEENS,4,0,0,403,QN27,21,30,115,035700,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7664222874,-73.8757599517,1018665.04919,218529.46773,dpr_parksproperties,b47d9b93e2f27e683c4de1edd0688e0d
0101000020E6100000E67AF8BCED7E52C08F7102B0404C4440,0101000020110F000008F8E5B7C06A5FC12F03FB2CCFE45241,MEUCCI TRIANGLE,,,,BROOKLYN,11223,BROOKLYN,3,0,0,315,BK29,47,21,61,040200,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.5957323409,-73.9832618199,988898.435117,156318.207189,dpr_parksproperties,b548285a84ef521dbd9e2eb6387d605e
0101000020E6100000B917B69B837852C0416C7ABD015E4440,0101000020110F0000E28A3B65DB5F5FC1CC20DB1BB0F85241,GRAND SLOPE,,,,ELMHURST,11373,QUEENS,4,0,4024670210,404,QN50,25,24,110,047900,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7344363697,-73.8830341397,1016665.62835,206873.202811,dpr_parksproperties,b50e64fc6e2913f93156e12b704b97a4
0101000020E61000005F593A284E7E52C05D291F4634534440,0101000020110F0000436567A7B1695FC1E8A6647496EC5241,PARK,1,EAST 8 STREET,1 EAST 8 STREET,BROOKLYN,11218,BROOKLYN,3,0,3053220001,307,BK40,39,15,72,050400,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6500410186,-73.9735217681,991597.407772,176104.962782,dpr_parksproperties,b565bf1ff023f6a8aa2b5bdf220e6898
0101000020E6100000AB912921617852C085939026D5594440,0101000020110F0000977773D4A05F5FC1057CF1B102F45241,MYRTLE/COOPER PLAZA,,,,RIDGEWOOD,11385,QUEENS,4,0,0,405,QN19,30,24,104,062900,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.7018256005,-73.8809297246,1017264.99027,194992.898091,dot_pedplazas,b631ef16e44a0dfe392374363c3d2f90
0101000020E6100000B38B1436186F52C0A14E08ACE85B4440,0101000020110F00007DD11D65DB4F5FC16F2D8C3856F65241,QUEENS VILLAGE VETERANS PLAZA,,,,QUEENS VILLAGE,11429,QUEENS,4,0,4107710025,413,QN34,27,29,105,056800,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7180463524,-73.7358540993,1057472.65693,200990.569574,dpr_parksproperties,ba0fe3c9160c47f76a9a9bee3983952f
0101000020E6100000C762B740DF7A52C01AD173BFFB544440,0101000020110F0000F89317BFDC635FC1995ED25E94EE5241,HOWARD MALLS,,,,BROOKLYN,11212,BROOKLYN,3,0,0,316,BK81,41,23,73,089200,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6639409856,-73.9198776873,1006478.3944,181178.162948,dpr_parksproperties,bb04c22642ea4b98049fe2e984aa1f84
0101000020E6100000BC912725DE7452C0D9FCCAD4D86A4440,0101000020110F0000DB367DD0A9595FC1C851392917075341,MIELE PARK,,,,BRONX,10461,BRONX,2,0,2053130001,210,BX52,13,08,45,018400,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.83475045,-73.8260600612,1032382.69356,243447.192803,dpr_parksproperties,bb58491d7f7d4c93a33ffa1c3e89ea7a
0101000020E6100000FF456E4FFC7952C09E14D5B0606B4440,0101000020110F0000059B01435B625FC124F9E0ABAF075341,MICHEL TRIANGLE,,,,BRONX,10456,BRONX,2,0,2028870115,204,BX14,16,09,44,017702,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8388965521,-73.9060262213,1010252.83381,244923.931695,dpr_parksproperties,bc1669a27cee3c4eabc2d2db8f32b76c
0101000020E61000008504DCF4B16E52C08E1DD0CCF05A4440,0101000020110F00003D0679B42D4F5FC1948E977B40F55241,HEMPSTEAD BENCH SPREAD,,,,QUEENS VILLAGE,11429,QUEENS,4,0,0,413,QN34,27,29,105,058000,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7104819005,-73.7296129618,1059211.23503,198239.901413,dpr_parksproperties,bd61a51ec6306eb71ac86adc1ef2d8c7
0101000020E610000048DB4A17C97952C02696C74C3A604440,0101000020110F00000247B84204625FC1D77F63732DFB5241,SERGEANT COLLINS TRIANGLE,,,,WOODSIDE,11377,QUEENS,4,0,0,402,QN63,26,30,108,025900,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7517874395,-73.9029000384,1011153.03765,213188.01928,dpr_parksproperties,b7b286719df0d957a5b4f534c8deb050
0101000020E6100000B8033939557C52C09BF66D6ADD694440,0101000020110F000085962EF957665FC1CFDF18F5FC055341,DONNELLAN SQUARE,,,,NEW YORK,10031,MANHATTAN,1,0,0,109,MN04,9,05,30,023100,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8270778536,-73.9427030669,1000107.05618,240609.181477,dpr_parksproperties,b7deed4f08580a00abeffc43598dcb6f
0101000020E61000001547547A927752C0A87D57464C6F4440,0101000020110F0000A955AACF415E5FC1B5FCAF8C160C5341,BRONX RIVER PARKWAY,,,,BRONX,10467,BRONX,2,0,2045420100,211,BX07,15,11,49,033600,PARKWAY,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8695235131,-73.8683167119,1020670.38993,256095.932844,dpr_parksproperties,b83409316e11f2d3f16c4364c9f16159
0101000020E6100000970A23AED67E52C076EC3E9016544440,0101000020110F00004F59578D996A5FC17A6960C793ED5241,PARK,,,,BROOKLYN,11215,BROOKLYN,3,0,0,307,BK40,38,15,72,150200,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6569468284,-73.9818544787,989284.654349,178620.351478,dpr_parksproperties,b84781d8c4c8edd7db4c734aefaabf0d
0101000020E61000000C71CC8DE17752C0EB8AA55C16734440,0101000020110F000015363C21C85E5FC1D01AA64F58105341,RITA LEY TRIANGLE,4327,ONEIDA AVENUE,4327 ONEIDA AVENUE,BRONX,10470,BRONX,2,0,2033680050,212,BX62,11,11,47,044901,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8991282292,-73.8731431356,1019319.89925,266880.140973,dpr_parksproperties,b8679bc7043cbc3903e8dc4bea7a0ce0
0101000020E6100000F944C620167B52C084770A39DF674440,0101000020110F0000A3EA21F539645FC13DFC1263C0035341,ALEXANDER'S ALLEY,344,EAST 141 STREET,344 EAST 141 STREET,BRONX,10454,BRONX,2,0,2023030014,201,BX39,8,07,40,003900,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8115079986,-73.9232270154,1005502.06809,234940.64814,dpr_parksproperties,bab8a7c97c8f1abb1becaed3ceb69df3
0101000020E61000003A7E1E0E5A7352C0FEFC3F1BBD564440,0101000020110F00005702C29A16575FC1AD21418B8BF05241,FOCH SITTING AREA,,,138-12 FOCH BOULEVARD,JAMAICA,11436,QUEENS,4,0,4120090172,412,QN76,28,27,113,018200,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6776543272,-73.8023729116,1039066.5234,186225.992745,dpr_parksproperties,bdb1b0f4243887fe8bec07f814a9bb51
0101000020E6100000D64EF38A547C52C045986994CE6B4440,0101000020110F0000CBB729D156665FC152DC07092B085341,HAVEN PLAZA,,,,NEW YORK,10032,MANHATTAN,1,0,1021390085,112,MN36,10,06,33,025500,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.8422500975,-73.9426615169,1000114.93689,246136.998228,dot_pedplazas,be336630c74ee2f9145bbd55ec5a9599
0101000020E6100000B6D82D77147452C08878342FC8654440,0101000020110F0000D0C2C73D53585FC11A68E71368015341,ALEXANDER GREY TRIANGLE,,,,WHITESTONE,11357,QUEENS,4,0,0,407,QN49,19,25,109,098100,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7951799219,-73.8137505089,1035819.64368,229037.26649,dpr_parksproperties,bea160180a5c22770af45745363c70f0
0101000020E6100000E3BE807DE67852C044A9F13E366D4440,0101000020110F00005143415B83605FC154952BD9BE095341,D'AURIA-MURPHY TRIANGLE,2291,ADAMS PLACE,2291 ADAMS PLACE,BRONX,10458,BRONX,2,0,2030720001,206,BX06,15,10,48,039100,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8532262412,-73.8890694283,1014938.21679,250150.261832,dpr_parksproperties,bfb431ba2b2cada7132fbb963c46bd45
0101000020E6100000A5FBE99ED37852C0A7368AE5266A4440,0101000020110F0000E278034E63605FC1E2B8EF6E4F065341,FREEMAN TRIANGLE,,,,BRONX,10459,BRONX,2,0,0,203,BX35,17,12,42,012101,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8293203151,-73.8879177237,1015267.97252,241440.850384,dpr_parksproperties,c3a25b0e1b5fc743b208a45bd7464dd6
0101000020E6100000D430E5BA187952C0FC3B970ECD5C4440,0101000020110F000021C49FB1D8605FC1319FE82656F75241,SITTING AREA 127 CXXVII,,,,MASPETH,11378,QUEENS,4,0,0,405,QN30,30,24,104,049500,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7250161055,-73.8921358158,1014147.43992,203437.872402,dpr_parksproperties,c7f310b2027cf34bad8bad935cd3ba1f
0101000020E6100000EB2DA2436D7F52C04E3D47A4CB594440,0101000020110F0000CF588A55996B5FC1BD47DD0AF8F35241,ANCHORAGE PLAZA,,,7 PROSPECT STREET,BROOKLYN,11201,BROOKLYN,3,0,3000450001,302,BK38,33,13,84,002100,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7015354071,-73.9910454005,986732.881579,194864.860388,dpr_parksproperties,bf368cda75227d324dc3a422e44b9f5e
0101000020E61000009D25BD93067D52C01B6B6C8C29694440,0101000020110F000034A8EC3985675FC14E8F761533055341,MONTEFIORE SQUARE,,,,NEW YORK,10031,MANHATTAN,1,0,1019880165,109,MN06,7,06,30,022301,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8215887397,-73.9535278727,997112.327914,238607.52329,dpr_parksproperties,c020c16a3a7dbfc0175f7e62a4eeee6b
0101000020E6100000AB821164777252C0992E7AB2175B4440,0101000020110F00002CF0AB9795555FC1790986106CF55241,MAJOR MARK PARK,,,,JAMAICA,11432,QUEENS,4,0,4098310050,412,QN61,27,29,103,046200,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7116689444,-73.78853842,1042873.92219,198627.445362,dpr_parksproperties,c0b93b24da8d840deafd0520252204ba
0101000020E610000073A8C290F67D52C0C312335F9F664440,0101000020110F00008448E3DE1C695FC16441B17F59025341,STRAUS PARK,2761,BROADWAY,2761 BROADWAY,NEW YORK,10025,MANHATTAN,1,0,1018780001,107,MN09,6,03,24,019500,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8017469191,-73.968175604,993060.82711,231376.629314,dpr_parksproperties,c12c0b11a585e3578fe41aa440039c77
0101000020E61000008E89EB2DF88152C0933AC4E0E54E4440,0101000020110F0000C3F0A4FAEA6F5FC1F6F433BBC4E75241,FORT HAMILTON TRIANGLE,,,,BROOKLYN,11209,BROOKLYN,3,0,0,310,BK31,43,20,68,005400,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6163985566,-74.0307741169,975706.227132,163848.500202,dpr_parksproperties,c14820be1d4f1e54283c5b4fd3a317a6
0101000020E6100000FAB2A636A68752C072B69746B14E4440,0101000020110F00007E3365CD90795FC102BBCAE089E75241,DODGERS TRIANGLE,,,,STATEN ISLAND,10314,STATEN ISLAND,5,0,0,501,SI07,50,31,120,014700,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6147932594,-74.1195213443,951066.676361,163284.786,dpr_parksproperties,c20c96be09c7574ee2524dd186773d31
0101000020E61000002C642B49C07A52C012CDEF858F5D4440,0101000020110F0000F9245B25A8635FC15C52291830F85241,PARK,,,,MASPETH,11378,QUEENS,4,0,4025550029,402,QN31,30,24,108,020500,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7309507438,-73.9179876162,1006979.90099,205592.278646,dpr_parksproperties,c26264ec953e1d7acb21464bb0e1c425
0101000020E6100000C659EFC3027952C06C13BFD9F95C4440,0101000020110F00005DCD7562B3605FC1E1D0F35988F75241,PARK,,,,MASPETH,11378,QUEENS,4,0,0,405,QN30,30,24,104,049302,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7263830977,-73.8907951973,1014518.40706,203936.369989,dpr_parksproperties,c9d30fcb684f35af65d4f8f76d897782
0101000020E6100000A10272A2337752C0ECC7DF8BF65F4440,0101000020110F00002DE2D6B5A05D5FC1EA01EE7DE1FA5241,CORONA PLAZA,,,,CORONA,11368,QUEENS,4,0,0,404,QN26,21,24,110,040500,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.749719767,-73.8625279285,1022339.92596,212449.677235,dpr_parksproperties,c377afdca5dc0ff6cda4e89bccbc7445
0101000020E61000001E2E8463E17852C0762BA2EECC6B4440,0101000020110F0000CEC1E7B07A605FC1DB2B852F29085341,PARK,,,,BRONX,10460,BRONX,2,0,0,206,BX17,17,12,48,036502,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8421998187,-73.8887580558,1015029.45764,246133.031243,dpr_parksproperties,c44c9d6b9e98e847bf0361861a907c95
0101000020E6100000B864DF71617752C07B78133FE66A4440,0101000020110F000014030E86EE5D5FC13D324D3826075341,WOOD PARK,,,,BRONX,10460,BRONX,2,0,2038820100,209,BX08,18,12,43,021601,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8351598476,-73.8653239706,1021517.35743,243577.211731,dpr_parksproperties,c491a145184b6e808d3b5d3a1b521a46
0101000020E61000001FD61175ED7C52C0509862C9D75F4440,0101000020110F00006F25C98E5A675FC1EB390002BFFA5241,GORDON TRIANGLE,,,,LONG ISLAND CITY,11101,QUEENS,4,0,0,402,QN31,26,30,108,000700,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7487810515,-73.9519946774,997551.215219,212081.429144,dpr_parksproperties,c50e3c64859f6db2ea9329eb5a632db4
0101000020E6100000A00070C93F7C52C0C980B3FEAE4A4440,0101000020110F00001668A08F33665FC108B353EC0DE35241,TUCKER PLACE,,,,BROOKLYN,11235,BROOKLYN,3,0,3088130050,315,BK17,48,22,61,060800,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.5834736541,-73.9413946613,1000528.53852,151857.059331,dpr_parksproperties,c5b0bd14875e02da14aea86789b40222
0101000020E61000009CAABBB7657952C079881FC6A8614440,0101000020110F0000AC7F11775B615FC15111F558C8FC5241,ST. MICHAEL'S PARK,,,,WOODSIDE,11377,QUEENS,4,0,4010160225,401,QN99,22,30,114,029900,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7629713418,-73.8968347725,1012828.71327,217264.59764,dpr_parksproperties,c68a4e93e3caf8e60490579a14115a69
0101000020E6100000AE03B4DF347452C0790FA587C1604440,0101000020110F000038E8424A8A585FC1CFAB9310C5FB5241,LAWRENCE TRIANGLE,,,,FLUSHING,11355,QUEENS,4,0,4054030001,407,QN52,20,25,109,086100,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7559143345,-73.8157285533,1035302.04807,214730.367268,dpr_parksproperties,c6f62cc1c4cadecc0519be51a03bb4de
0101000020E61000003B081DF2017952C04F2AD8900D694440,0101000020110F000082A00EFEB1605FC117FCD1AD13055341,MONSIGNOR RAUL DEL VALLE SQUARE,,,,BRONX,10459,BRONX,2,0,2027410200,202,BX27,17,08,41,011900,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8207347763,-73.8907451781,1014489.39645,238311.83953,dpr_parksproperties,c7a2c928dce39ad24e1b576f3c18419f
0101000020E6100000140A2552FE7952C0C9713E9DC96C4440,0101000020110F00008EB74CAD5E625FC18B1A30E044095341,ECHO TRIANGLE,,,,BRONX,10453,BRONX,2,0,2099990001,205,BX41,14,09,46,023501,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8499110649,-73.9061489398,1010214.57774,248936.894644,dpr_parksproperties,cd3bcb8627cdc63aab232ac9eca59fba
